geo_id,geography_name,rural,county_tot_pop,tot_cov_pop,pct_tot_cov_pop,tot_cov_pop_MOE,pct_tot_cov_MOE,ipr_pop,pct_ipr_pop,ipr_pop_MOE,pct_ipr_MOE,aging_pop,pct_aging_pop,aging_pop_MOE,pct_aging_MOE,incarc_pop,pct_incarc_pop,incarc_pop_MOE,pct_incarc_MOE,vet_pop,pct_vet_pop,vet_pop_MOE,pct_vet_MOE,dis_pop,pct_dis_pop,dis_pop_MOE,pct_dis_MOE,lang_barrier_pop,pct_lang_barrier_pop,lang_barrier_pop_MOE,pct_lang_barrier_MOE,lang_pop,pct_lang_pop,lang_pop_MOE,pct_lang_MOE,pct_low_literacy_pop_nces,pct_low_literacy_nces_MOE,minority_pop,pct_minority_pop,minority_pop_MOE,pct_minority_MOE,rural_pop,pct_rural_pop,rural_pop_MOE,pct_rural_MOE,pct_no_fixed_bb_pop_fcc,no_bb_or_computer_pop,pct_no_bb_or_computer_pop,no_bb_or_computer_pop_MOE,pct_no_bb_or_computer_MOE
48175000000,"Goliad County, Texas",Rural,7658,7658,100,0,0,1622,21.8,324,4.3,2236,29.6,124,1.6,33,0.4,12,0.2,515,6.8,135,1.8,1189,15.7,237,3.1,1460,19.3,238,3.1,367,5,105,1.4,22.6,4.6,3157,41.7,19,0.5,7565,100,19,0.5,34.4,1878,25.1,347,4.6
48177000000,"Gonzales County, Texas",Rural,20837,20837,100,0,0,5790,28.4,772,3.8,4717,22.8,149,0.7,117,0.6,60,0.3,1045,5,166,0.8,3641,17.6,341,1.6,7164,34.6,399,1.9,2687,14,422,2.2,38.5,3.6,12096,58.3,25,0.2,20730,100,25,0.2,0.1,3633,17.8,502,2.5
48179000000,"Gray County, Texas",Rural,21886,21886,100,0,0,6544,31.7,635,3,4591,20.5,184,0.8,1427,6.4,198,0.9,1156,5.2,157,0.7,3581,16,334,1.5,5010,22.4,384,1.7,1490,7.2,253,1.2,27.5,2.9,8221,36.7,5,0.1,22410,100,25,0.2,4.2,4387,21.1,681,3.2
48181000000,"Grayson County, Texas",Not rural,136212,116105,85.2,5468,4,29600,23.1,1871,1.5,31066,23.7,478,0.4,375,0.3,132,0.1,10021,7.6,637,0.5,22970,17.5,1136,0.9,21970,16.8,1033,0.8,4878,4,530,0.4,18.7,2.8,32213,24.6,211,0.2,64240,49,46,0.1,0.1,23496,18.3,1918,1.5
48183000000,"Gregg County, Texas",Not rural,123945,103249,83.3,5900,4.8,36840,31.1,2191,1.9,25627,20.8,426,0.3,1082,0.9,278,0.2,7449,6,604,0.5,18630,15.1,974,0.8,27380,22.2,1200,1,7196,6.3,620,0.5,25.1,2.9,52455,42.5,145,0.1,29630,24,673,0.5,7.1,21474,18.1,1958,1.7
48185000000,"Grimes County, Texas",Rural,28880,28880,100,0,0,7349,30.3,1002,4.1,6901,24.7,233,0.8,3229,11.5,354,1.3,1901,6.8,249,0.9,4373,15.6,375,1.3,7086,25.3,516,1.8,1589,6,343,1.3,31,2.8,11613,41.5,11,0.1,27980,100,25,0.1,19.9,5475,22.4,878,3.6
48187000000,"Guadalupe County, Texas",Not rural,166847,135256,81.1,7859,4.7,25770,16.4,1963,1.3,30232,19,512,0.3,377,0.2,164,0.1,17758,11.2,719,0.5,20670,13,985,0.6,33680,21.2,1262,0.8,9293,6.2,894,0.6,22.7,3.4,78910,49.6,194,0.1,33590,21.1,1241,0.8,0.0,15398,9.8,1478,0.9
48189000000,"Hale County, Texas",Not rural,33406,31079,93,1147,3.4,8546,27.2,933,3,6227,18.4,202,0.6,1447,4.3,163,0.5,1202,3.6,209,0.6,4054,12,353,1,11400,33.7,503,1.5,3026,9.6,444,1.4,38.9,3.7,22383,66.2,38,0.1,13330,39.4,26,0.1,5.5,5579,17.7,677,2.1
48191000000,"Hall County, Texas",Rural,2964,2964,100,0,0,1342,45,157,5.4,972,31.9,54,1.8,11,0.4,7,0.2,144,4.7,38,1.2,607,19.9,98,3.2,855,28.1,98,3.2,301,10.2,70,2.4,34.8,3.9,1353,44.4,13,1.3,3048,100,13,1.3,34.5,988,33.1,150,5
48193000000,"Hamilton County, Texas",Rural,8461,8461,100,0,0,2231,27.7,405,5,2617,31.4,127,1.5,18,0.2,7,0.1,633,7.6,117,1.4,1924,23.1,241,2.9,1613,19.4,209,2.5,383,4.9,157,2,22.3,3,1329,16,39,0.5,8332,100,19,0.5,6.2,1923,23.8,410,5
48195000000,"Hansford County, Texas",Rural,5399,5399,100,0,0,1913,35.1,412,7.5,1133,20.5,105,1.9,7,0.1,7,0.1,211,3.8,61,1.1,924,16.7,158,2.9,2304,41.7,206,3.7,1177,23.2,191,3.8,37.4,4.4,2671,48.4,16,0.3,5520,100,19,0.7,7.9,1046,19.2,289,5.2
48197000000,"Hardeman County, Texas",Rural,3933,3933,100,0,0,1009,25.9,180,4.7,1131,28.7,95,2.4,10,0.3,8,0.2,196,5,58,1.5,864,21.9,135,3.4,922,23.4,139,3.5,265,7.1,90,2.4,29.5,3.5,1117,28.3,132,3.4,3945,100,0.1,1,1.2,1005,25.7,248,6.3
48199000000,"Hardin County, Texas",Not rural,57602,50490,87.7,1866,3.2,10950,19.5,1211,2.1,12802,22.6,364,0.6,6,0.1,3,0.1,3857,6.8,374,0.7,9520,16.8,765,1.3,7532,13.3,619,1.1,607,1.1,236,0.4,17.8,3.2,7669,13.5,145,0.3,38930,68.6,1024,1.8,18.4,7577,13.5,918,1.6
48201000000,"Harris County, Texas",Not rural,4713325,4074001,86.4,228513,4.9,1210000,26.3,15060,0.3,706522,15.2,3262,0.1,11550,0.2,3307,0.1,159618,3.4,3166,0.1,437100,9.4,5420,0.1,1576000,33.9,9510,0.2,871980,20.3,9147,0.2,31.6,2.9,3271725,70.4,1155,0.1,92360,2,4070,0.1,5.3,682142,14.8,13820,0.3
48203000000,"Harrison County, Texas",Not rural,66553,61069,91.8,2181,3.3,17930,27.6,1444,2.2,14997,22.5,357,0.5,182,0.3,93,0.1,4282,6.4,473,0.7,9204,13.8,692,1,13810,20.7,760,1.1,2077,3.3,286,0.5,25.2,2.9,24244,36.4,21,0.1,39920,60,651,1,17.8,18987,29.2,1649,2.5
48205000000,"Hartley County, Texas",Rural,5576,5576,100,0,0,448,10.9,160,3.8,1066,18.8,77,1.4,1456,25.7,115,2,249,4.4,76,1.3,657,11.6,138,2.4,1452,25.6,192,3.4,493,9.2,139,2.6,27.1,3.8,2269,40,161,2.8,5669,100,19,0.7,10.6,477,11.6,140,3.4
48207000000,"Haskell County, Texas",Rural,5658,5658,100,0,0,2017,38.4,314,6,1716,30,76,1.3,172,3,120,2.1,273,4.8,67,1.2,1325,23.1,172,3,1842,32.2,181,3.2,575,10.5,135,2.5,37.3,4.4,2024,35.3,12,0.2,5726,100,19,0.7,2.8,1327,25.2,256,4.7
48209000000,"Hays County, Texas",Not rural,230191,196445,85.3,9047,3.9,43350,21.1,2970,1.5,33272,15.6,639,0.3,785,0.4,270,0.1,11990,5.6,896,0.4,20430,9.6,1325,0.6,43960,20.6,1725,0.8,13370,6.7,1461,0.7,21.6,3,98639,46.2,238,0.1,69330,32.5,1721,0.8,2.8,27521,13.3,2656,1.3
48211000000,"Hemphill County, Texas",Rural,3819,3819,100,0,0,588,14.9,252,6.4,753,18.9,116,2.9,8,0.2,6,0.1,188,4.7,58,1.4,539,13.5,140,3.5,1129,28.3,137,3.4,482,12.8,112,3,29.1,4.8,1475,36.9,167,4.2,3994,100,13,1,90.6,762,19.3,246,6.2
48213000000,"Henderson County, Texas",Rural,82737,82737,100,0,0,23500,29.5,1641,2,23879,29.5,447,0.6,338,0.4,118,0.1,6685,8.2,448,0.6,15110,18.6,862,1.1,16120,19.9,725,0.9,2784,3.6,411,0.5,23.6,3,17692,21.8,43,0.1,81070,100,31,0.1,33.7,16589,20.8,1386,1.7
48215000000,"Hidalgo County, Texas",Not rural,868707,851578,98,16249,1.9,380800,45.1,7534,0.9,127354,14.9,1213,0.1,5000,0.6,314,0.1,18220,2.1,977,0.1,112900,13.2,2755,0.3,427500,50,4051,0.5,250035,32.2,4126,0.5,54.1,5.3,802684,93.9,995,0.1,50340,5.9,3575,0.4,0.2,248690,29.4,7140,0.8
48217000000,"Hill County, Texas",Rural,36649,36649,100,0,0,8159,23.6,663,1.9,9554,26.8,175,0.5,198,0.6,59,0.2,2662,7.5,266,0.7,6688,18.7,359,1,7848,22,382,1.1,1609,4.8,194,0.6,26.7,2.8,10493,29.4,20,0.1,35690,100,28,0.1,0.0,6046,17.4,613,1.8
48219000000,"Hockley County, Texas",Rural,23021,23021,100,0,0,6465,29.1,682,3.1,4687,20.3,150,0.6,59,0.3,28,0.1,935,4.1,159,0.7,3498,15.2,280,1.2,6448,28,386,1.7,1859,8.6,247,1.2,32.9,3.1,12240,53.1,13,0.1,23060,100,25,0.2,2.7,4261,19.1,656,3
48221000000,"Hood County, Texas",Rural,61643,61643,100,0,0,10190,17.7,1281,2.2,18778,32.2,284,0.5,220,0.4,109,0.2,4927,8.4,461,0.8,7136,12.2,556,1,9017,15.5,773,1.3,2391,4.3,579,1,16.2,3,9201,15.8,9,0.1,58320,100,31,0.1,0.0,7188,12.5,1098,1.9
48223000000,"Hopkins County, Texas",Rural,37084,37084,100,0,0,9452,26.4,800,2.2,8706,23.9,229,0.6,85,0.2,31,0.1,2359,6.5,244,0.7,5836,16,381,1,7604,20.8,401,1.1,1559,4.6,214,0.6,24.7,3.1,9748,26.7,46,0.1,36490,100,28,0.1,22.0,5665,15.7,589,1.6
48225000000,"Houston County, Texas",Rural,22968,22968,100,0,0,7619,38.7,642,3.2,6498,28.3,184,0.8,2796,12.2,222,1,1734,7.6,166,0.7,4959,21.6,401,1.7,5386,23.5,351,1.5,860,3.9,184,0.8,29.9,3.1,8762,38.2,25,0.2,22950,100,25,0.2,31.1,6628,33.5,756,3.8
48227000000,"Howard County, Texas",Not rural,36664,32160,87.7,1618,4.4,8712,27.8,916,3,6625,18.2,223,0.6,77,0.2,43,0.1,2502,6.9,279,0.8,5887,16.2,529,1.5,10620,29.2,901,2.5,4010,11.8,511,1.5,31.1,3.2,18665,51.3,42,0.1,8308,22.9,32,0.1,15.0,6941,22.1,890,2.8
48229000000,"Hudspeth County, Texas",Rural,4886,4886,100,0,0,1587,43.8,354,9.1,952,21.6,92,2.1,0,0,13,0.9,156,3.5,55,1.3,1006,22.8,188,4.3,2923,66.2,215,4.9,2219,52.8,329,7.8,64.9,7.8,3649,82.7,13,0.9,4415,100,13,0.9,38.1,1554,42.9,387,9.9
48231000000,"Hunt County, Texas",Not rural,98594,91067,92.4,2196,2.2,24460,26.9,1567,1.7,20672,22,398,0.4,320,0.3,101,0.1,6517,6.9,485,0.5,14900,15.8,820,0.9,19170,20.4,857,0.9,3477,3.9,477,0.5,23.5,2.9,26719,28.4,98,0.1,66720,70.9,41,0.1,3.3,14914,16.3,1338,1.5
48233000000,"Hutchinson County, Texas",Rural,20938,20938,100,0,0,5244,24.8,793,3.8,4805,22.5,191,0.9,65,0.3,56,0.3,1128,5.3,196,0.9,4120,19.3,400,1.9,3879,18.2,395,1.9,744,3.7,193,1,22.6,2.8,6326,29.6,12,0.1,21340,100,25,0.2,0.7,3124,14.7,646,3.1
48235000000,"Irion County, Texas",Rural,1536,1536,100,0,0,295,18.2,124,7.5,423,26.1,65,4.6,0,0,13,2.5,97,6,42,2.5,196,12.1,51,3.2,119,7.3,46,2.9,0,0,13,2.6,15.7,5.7,488,30.1,84,4.7,1620,100,145,2.5,18.8,428,26.4,111,6.9
48237000000,"Jack County, Texas",Rural,8935,8935,100,0,0,2072,26.9,297,3.8,2002,22.6,92,1,1085,12.3,172,1.9,407,4.6,100,1.1,1577,17.8,210,2.4,1937,21.9,164,1.9,649,7.8,91,1.1,26.9,3.8,2022,22.8,19,0.5,8852,100,19,0.5,0.1,1969,25.5,371,4.8
48239000000,"Jackson County, Texas",Rural,14760,14760,100,0,0,3106,21.4,609,4.2,3398,22.9,135,0.9,57,0.4,46,0.3,690,4.7,156,1.1,2763,18.6,322,2.2,3377,22.8,365,2.5,1128,8.2,274,2,25.3,3.1,6151,41.5,21,0.3,14820,100,21,0.3,25.7,3253,22.3,605,4.1
48241000000,"Jasper County, Texas",Rural,35529,35529,100,0,0,10760,31.2,1095,3.2,9172,25.8,281,0.8,657,1.9,184,0.5,2001,5.6,280,0.8,5930,16.7,589,1.7,6434,18.1,627,1.8,647,1.9,218,0.7,23.2,3.5,9046,25.5,111,0.3,35510,100,28,0.1,64.6,10400,30.1,1339,3.9
48243000000,"Jeff Davis County, Texas",Rural,2274,2274,100,0,0,483,22.2,282,12.9,1039,46.4,180,8,0,0,13,1.8,215,9.6,90,4,339,15.1,126,5.6,818,36.5,179,8,517,23.7,156,7.3,25.6,5.1,933,41.6,231,10.3,2241,100,13,1.8,51.2,750,34.5,264,12.1
48245000000,"Jefferson County, Texas",Not rural,251565,215625,85.7,12192,4.9,67040,28.3,2861,1.2,51777,20.4,620,0.2,7186,2.8,876,0.3,14668,5.8,827,0.3,40700,16,1280,0.5,65580,25.8,1748,0.7,20861,8.8,1024,0.4,28.9,3.4,151111,59.4,41,0.1,18890,7.4,1259,0.5,5.0,55378,23.3,2547,1
48247000000,"Jim Hogg County, Texas",Rural,5200,5200,100,0,0,2500,48.6,508,9.8,1219,23.3,212,4.1,31,0.6,40,0.8,123,2.4,58,1.1,1146,21.9,313,6,2241,42.8,267,5.1,724,15.4,200,4.2,49.2,6.2,4808,91.9,195,3.7,5231,100,19,0.8,2.4,1579,30.4,490,9.4
48249000000,"Jim Wells County, Texas",Rural,40482,40482,100,0,0,13080,32.3,1578,3.9,8506,20.8,302,0.7,75,0.2,24,0.1,1589,3.9,298,0.7,6719,16.4,521,1.3,14740,36,758,1.9,3874,10.2,558,1.5,44.9,5.5,33615,82,23,0.1,40970,100,28,0.1,0.0,14524,35.8,1957,4.8
48251000000,"Johnson County, Texas",Not rural,175817,145185,82.6,7829,4.5,32110,19.6,2291,1.4,32314,19.3,608,0.4,1519,0.9,170,0.1,7969,4.8,538,0.3,17710,10.6,899,0.5,34310,20.5,1222,0.7,9544,6.1,870,0.6,21.9,3.1,46832,28,113,0.1,81450,48.7,1269,0.8,0.0,19945,12.1,1888,1.2
48253000000,"Jones County, Texas",Not rural,20083,19857,98.9,174,0.9,3248,25.6,502,3.8,3950,19.8,117,0.6,6934,34.8,383,1.9,1238,6.2,155,0.8,5767,28.9,413,2.1,5812,29.1,322,1.6,1031,5.4,203,1.1,33.3,3.6,9144,45.9,297,1.5,12500,62.7,400,2,37.0,2440,19.1,400,3
48255000000,"Karnes County, Texas",Rural,15601,15601,100,0,0,3007,24.8,466,3.8,3065,19.7,136,0.9,2157,13.9,217,1.4,792,5.1,142,0.9,2096,13.5,299,1.9,5809,37.4,384,2.5,2287,15.6,401,2.7,38.7,3.9,9973,64.2,21,0.3,15550,100,21,0.3,0.0,3060,25.2,443,3.6
48257000000,"Kaufman County, Texas",Not rural,136154,127735,93.8,2120,1.6,23120,19,1700,1.4,21229,17.1,451,0.4,375,0.3,130,0.1,6907,5.6,586,0.5,16320,13.2,919,0.7,24340,19.7,1179,1,6657,5.8,832,0.7,22.2,2.8,44957,36.3,12,0.1,98080,79.2,592,0.5,8.2,19800,16.2,1753,1.4
48259000000,"Kendall County, Texas",Not rural,47431,46487,98,411,0.9,5253,12.2,1061,2.5,11074,25.3,354,0.8,35,0.1,13,0.1,3121,7.1,371,0.8,6103,13.9,698,1.6,5317,12.1,754,1.7,1942,4.7,562,1.3,13.4,2.9,12105,27.7,28,0.1,42060,96.1,400,0.9,6.7,3922,9.1,1092,2.5
48261000000,"Kenedy County, Texas",Rural,404,404,100,0,0,244,43.3,185,24.8,152,26.8,89,16.8,0,0,13,7,0,0,14,7,112,19.7,71,13.7,374,65.8,134,14.7,251,53.6,116,20.4,70.1,8.9,538,94.7,227,5.3,568,100,224,7,76.7,218,38.7,117,21.4
48263000000,"Kent County, Texas",Rural,762,762,100,0,0,91,15.1,50,8.4,240,37.1,84,12.5,0,0,13,6.2,42,6.5,33,4.9,206,31.8,71,9.9,122,18.9,45,6.9,12,1.9,11,1.8,28.6,4.2,105,16.2,60,9.1,647,100,102,6.2,17.6,109,18.1,42,6.9
48265000000,"Kerr County, Texas",Not rural,52600,47000,89.4,2051,3.9,11870,23.7,1151,2.3,17995,34.7,317,0.6,164,0.3,64,0.1,5063,9.8,444,0.9,9759,18.8,700,1.3,9567,18.5,636,1.2,2378,4.8,449,0.9,20.6,3.2,16216,31.3,111,0.2,28470,54.9,41,0.1,3.1,7088,14.1,1058,2.1
48267000000,"Kimble County, Texas",Rural,4337,4337,100,0,0,1505,34.8,317,7.3,1762,40.3,149,3.4,18,0.4,11,0.2,422,9.7,90,2.1,903,20.6,154,3.5,877,20.1,156,3.6,217,5.3,78,1.9,25.6,3.4,1064,24.3,138,3.1,4373,100,13,0.9,20.3,1126,26,276,6.3
48269000000,"King County, Texas",Rural,272,272,100,0,0,66,27.8,65,20.7,43,18.1,20,9.3,0,0,13,16,5,2.1,8,3,41,17.3,34,12.1,62,26.2,42,10.7,29,13,37,13.6,23.1,5.9,78,32.9,68,20.5,237,100,91,16,51.5,33,13.9,41,15.6
48271000000,"Kinney County, Texas",Rural,3667,3667,100,0,0,1410,41.4,320,9.2,1116,30.5,243,6.6,0,0,13,1.1,689,18.8,276,7.5,919,25.1,290,7.9,1577,43.1,302,8.2,580,16.3,213,6,39.6,7.4,2174,59.4,279,7.6,3659,100,0.1,1.1,97.8,1614,47.4,409,11.8
48273000000,"Kleberg County, Texas",Not rural,30680,28412,92.6,1186,3.9,10730,37,1068,3.7,5414,17.5,203,0.7,97,0.3,65,0.2,1851,6,318,1,4420,14.3,414,1.3,10500,33.9,694,2.2,2435,8.4,459,1.6,38.6,4.4,24719,79.8,65,0.2,5369,17.3,22,0.1,2.8,6356,21.8,1184,4.1
48275000000,"Knox County, Texas",Rural,3664,3664,100,0,0,1169,32.8,207,5.8,986,26.6,50,1.4,20,0.5,9,0.3,218,5.9,74,2,871,23.5,115,3.1,975,26.3,116,3.1,387,11.2,98,2.8,27.4,3.3,1548,41.8,13,1.1,3705,100,13,1.1,0.1,575,16.1,121,3.2
48277000000,"Lamar County, Texas",Not rural,49859,44194,88.6,1884,3.8,14310,29.3,1020,2.1,12586,25.4,331,0.7,151,0.3,61,0.1,3077,6.2,327,0.7,9960,20.1,624,1.3,8782,17.7,678,1.4,1208,2.6,280,0.6,22.4,3,12691,25.6,13,0.1,24800,50,33,0.1,0.1,14306,29.3,1034,2.1
48279000000,"Lamb County, Texas",Rural,12893,12893,100,0,0,4783,37.1,473,3.6,2866,21.8,119,0.9,44,0.3,16,0.1,491,3.7,99,0.8,2151,16.4,219,1.7,4030,30.7,313,2.4,1222,10.1,253,2.1,38.8,3.9,7965,60.7,21,0.3,13120,100,21,0.3,8.6,3112,24.1,336,2.6
48281000000,"Lampasas County, Texas",Not rural,21428,21238,99.1,247,1.2,4182,20.4,568,2.8,5466,26.2,231,1.1,29,0.1,11,0.1,3554,17,357,1.7,4511,21.6,432,2.1,3522,16.9,390,1.9,548,2.8,176,0.9,18.3,2.9,5719,27.4,25,0.2,20190,96.8,251,1.2,7.4,3923,19,639,3.1
48283000000,"La Salle County, Texas",Rural,7520,7520,100,0,0,1660,25.7,415,6.3,1539,20.8,294,3.9,718,9.7,282,3.7,401,5.4,187,2.5,1522,20.5,358,4.7,3046,41.1,360,4.7,1141,16.1,332,4.6,45,6.4,6434,86.8,343,3.4,7416,100,224,0.6,26.4,2347,36.3,739,10.8
48285000000,"Lavaca County, Texas",Rural,20154,20154,100,0,0,3859,19.7,409,2.1,6032,30.1,160,0.8,42,0.2,16,0.1,1198,6,153,0.8,3570,17.8,264,1.3,3722,18.6,297,1.5,880,4.7,183,1,23.2,3.5,5304,26.5,4,0.1,20020,100,25,0.2,8.7,3612,18.5,518,2.6
48287000000,"Lee County, Texas",Rural,17239,17239,100,0,0,3735,22.6,720,4.3,4628,27.1,195,1.1,295,1.7,59,0.3,1095,6.4,186,1.1,2448,14.4,334,2,3815,22.4,440,2.6,1061,6.6,229,1.4,26.9,3.2,6254,36.7,36,0.2,17060,100,21,0.2,0.0,3002,18.1,467,2.8
48289000000,"Leon County, Texas",Rural,17404,17404,100,0,0,5382,31.5,823,4.8,5554,32.2,195,1.1,30,0.2,11,0.1,1313,7.6,195,1.1,3390,19.7,497,2.9,3474,20.2,423,2.5,735,4.5,194,1.2,24.7,3.1,4112,23.9,16,0.1,17230,100,21,0.2,38.1,4557,26.6,684,4
48291000000,"Liberty County, Texas",Rural,88219,88219,100,0,0,21120,27.8,1815,2.4,15290,18.3,365,0.4,7071,8.4,1000,1.2,5459,6.5,534,0.6,15820,18.9,864,1,21050,25.1,1035,1.2,6190,8,635,0.8,30.8,3.5,30719,36.7,10,0.1,83700,100,31,0.1,29.8,13526,17.7,1761,2.3
48293000000,"Limestone County, Texas",Rural,23437,23437,100,0,0,7431,33.1,673,3,6013,25.7,142,0.6,269,1.1,78,0.3,1517,6.5,190,0.8,4315,18.4,321,1.4,6231,26.6,387,1.7,2065,9.4,331,1.5,30,3,9682,41.3,5,0.1,23420,100,25,0.2,10.8,7152,31.8,721,3.2
48295000000,"Lipscomb County, Texas",Rural,3233,3233,100,0,0,721,21.7,145,4.4,782,23,101,3,7,0.2,6,0.2,168,4.9,50,1.5,533,15.7,82,2.4,671,19.7,96,2.8,301,9.6,88,2.8,25.1,3.8,1274,37.5,167,4.9,3398,100,13,1.2,25.8,385,11.5,87,2.6
48297000000,"Live Oak County, Texas",Rural,12207,12207,100,0,0,2911,27.4,520,4.7,3456,28.5,140,1.2,62,0.5,57,0.5,924,7.6,154,1.3,2662,21.9,306,2.5,3578,29.5,342,2.8,1103,9.6,241,2.1,31.3,3.1,5335,43.9,203,1.7,12140,100,21,0.3,0.0,3779,35.3,491,4.4
48299000000,"Llano County, Texas",Rural,21795,21795,100,0,0,4967,23.9,986,4.7,9732,46.2,214,1,0,0,25,0.2,2522,12,288,1.4,5251,24.9,433,2.1,3115,14.8,371,1.8,531,2.6,207,1,18,3.5,2855,13.6,25,0.2,21050,100,25,0.2,8.2,3148,15.1,595,2.8
48301000000,"Loving County, Texas",Rural,169,169,100,0,0,15,15.3,19,19,39,39.8,22,23.5,0,0,13,33,4,4.1,4,4.1,21,21.4,20,19,24,24.5,19,20.6,12,15.6,17,20.6,23.5,6.8,15,15.3,19,19,98,100,48,33,69.8,32,32.7,27,25.3
48303000000,"Lubbock County, Texas",Not rural,310569,243639,78.5,17345,5.6,86160,29.5,3234,1.1,52291,17.2,557,0.2,2373,0.8,262,0.1,14404,4.7,718,0.2,43650,14.3,1499,0.5,67060,22,1871,0.6,13695,4.8,972,0.3,25.6,2.7,141819,46.5,247,0.1,39570,13,921,0.3,0.8,52065,17.8,2705,0.9
48305000000,"Lynn County, Texas",Rural,5951,5951,100,0,0,2143,37.2,333,5.7,1400,24,68,1.2,39,0.7,47,0.8,287,4.9,61,1,1360,23.3,127,2.2,1396,23.9,132,2.3,420,7.7,115,2.1,33.7,3.5,2956,50.7,19,0.7,5830,100,19,0.7,0.5,1287,22.3,178,3.1
48307000000,"McCulloch County, Texas",Rural,7984,7984,100,0,0,2214,28.3,406,5.3,2354,29.2,126,1.6,33,0.4,38,0.5,553,6.9,151,1.9,1684,20.9,234,2.9,2100,26.1,263,3.3,370,4.9,146,1.9,29.7,3,3182,39.5,295,3.7,8057,100,19,0.5,0.0,1609,20.4,413,5.2
48309000000,"McLennan County, Texas",Not rural,256623,216504,84.4,11749,4.6,74770,31,2959,1.2,49680,19.8,641,0.3,2243,0.9,200,0.1,14555,5.8,839,0.3,35640,14.2,1521,0.6,63120,25.1,1866,0.7,23532,10.1,1574,0.7,26.4,2.6,110660,44.1,177,0.1,61600,24.5,965,0.4,0.0,47504,19.7,2289,0.9
48311000000,"McMullen County, Texas",Rural,743,743,100,0,0,125,16.1,79,9,180,23.3,58,7.5,0,0,13,5.2,29,3.7,21,2.9,131,16.9,65,8,158,20.4,74,8.5,22,3.1,19,2.6,27.7,5.1,394,50.9,152,13.2,774,100,171,5.2,1.7,126,16.3,65,7.6
48313000000,"Madison County, Texas",Rural,14284,14284,100,0,0,2449,22.4,404,3.6,3004,21.2,138,1,2945,20.7,430,3,889,6.3,139,1,2217,15.6,246,1.7,3726,26.2,355,2.5,999,7.5,210,1.6,31.8,3.5,6388,45,19,0.1,14200,100,21,0.3,54.6,2420,21.9,445,3.9
48315000000,"Marion County, Texas",Rural,9854,9854,100,0,0,3106,31.4,490,5,3446,34.4,130,1.3,29,0.3,11,0.1,785,7.8,148,1.5,2276,22.7,224,2.2,1915,19.1,268,2.7,197,2.1,101,1.1,27.3,3.1,2920,29.2,21,0.4,10020,100,21,0.4,40.1,3010,30.4,392,3.9
48317000000,"Martin County, Texas",Rural,5771,5771,100,0,0,1099,19.7,429,7.7,935,16.6,126,2.2,13,0.2,8,0.1,169,3,62,1.1,654,11.6,187,3.3,1323,23.4,243,4.3,403,7.8,185,3.6,30.6,4.1,2602,46.1,214,3.8,5649,100,19,0.7,14.1,1634,29.2,382,6.8
48319000000,"Mason County, Texas",Rural,4274,4274,100,0,0,939,22.5,247,5.9,1365,32.6,187,4.5,10,0.2,13,0.3,302,7.2,87,2.1,604,14.4,142,3.4,716,17.1,170,4.1,302,7.7,149,3.8,19.9,3.8,1081,25.8,211,5.1,4186,100,13,1,0.1,913,21.9,259,6.2
48321000000,"Matagorda County, Texas",Rural,36643,36643,100,0,0,11500,31.7,1376,3.8,8743,23.8,294,0.8,107,0.3,62,0.2,2402,6.5,307,0.8,5692,15.5,552,1.5,10110,27.5,638,1.7,3193,9.3,546,1.6,34.5,3.1,20729,56.4,180,0.5,36770,100,28,0.1,20.1,10862,29.8,1247,3.4
48323000000,"Maverick County, Texas",Not rural,58722,58231,99.2,752,1.3,24790,42.8,2204,3.8,9445,16.2,276,0.5,23,0.1,9,0.1,718,1.2,173,0.3,8215,14.1,847,1.5,31760,54.6,1173,2,18931,35.9,1395,2.6,57.1,5.7,56722,97.5,114,0.2,28830,49.6,55,0.1,6.5,19787,34.1,1959,3.4
48325000000,"Medina County, Texas",Rural,51584,51584,100,0,0,9206,19.4,951,2,11619,23.2,359,0.7,2043,4.1,266,0.5,4238,8.5,450,0.9,9168,18.3,619,1.2,13460,26.9,949,1.9,3098,6.6,506,1.1,29.9,3.9,28249,56.4,81,0.2,50060,100,31,0.1,0.2,9701,20.4,1306,2.8
48327000000,"Menard County, Texas",Rural,2138,2138,100,0,0,532,25.7,186,8.8,832,39.3,137,6.4,10,0.5,7,0.3,217,10.2,84,4,620,29.3,143,6.8,716,33.8,152,7.2,264,12.5,110,5.2,28.4,5.1,957,45.2,139,6.6,2119,100,13,1.9,9.0,678,32.7,189,8.9
48329000000,"Midland County, Texas",Not rural,176832,142816,80.8,9296,5.3,25480,15.4,2629,1.6,25821,15.4,538,0.3,630,0.4,167,0.1,7402,4.4,646,0.4,16820,10,1122,0.7,39250,23.3,1562,0.9,14482,9.4,1205,0.8,25.6,3.5,91807,54.6,121,0.1,18210,10.8,1377,0.8,0.9,21074,12.7,2514,1.5
48331000000,"Milam County, Texas",Rural,24823,24823,100,0,0,6884,28.4,996,4.1,6846,27.6,213,0.9,167,0.7,67,0.3,1569,6.3,195,0.8,4474,18.1,418,1.7,5716,23.1,371,1.5,1077,4.6,285,1.2,28.2,3,9323,37.6,12,0.1,24770,100,25,0.2,0.0,6573,27.1,698,2.9
